listing_id,split_group,fold
mubawab.ma:content:cb0a12ba32462a14c27ff162,g5610,4
mubawab.ma:content:d4c680a6ceeec3e69e7b3f9a,g334,4
mubawab.ma:content:4188cbaef7c511447a8dcdae,g2150,0
mubawab.ma:content:1c6aaaf44b654c41a486533b,g1436,0
mubawab.ma:content:8a28f43cf252a7594cb0ee88,g120,4
mubawab.ma:content:bfbb4b8916553cb46637636d,g5620,3
mubawab.ma:native:8344350,g1432,0
mubawab.ma:native:8362276,g5185,4
mubawab.ma:content:5f5dc9c22396c480e4ee4a70,g472,1
mubawab.ma:content:a80efd922e96e91b1811f7da,g5625,2
mubawab.ma:native:8352691,g5626,1
mubawab.ma:content:27e00dbaf17240b6787fd4af,g5630,3
mubawab.ma:content:55d6c5ff0a43fc80186db621,g29,2
mubawab.ma:native:8404213,g5633,0
mubawab.ma:native:8378867,g5634,4
mubawab.ma:content:4d1e87d880551a9fd172e9c5,g5635,3
mubawab.ma:content:f8a7ae3db062a02e43f74d5f,g5637,1
mubawab.ma:content:87d61f6d4cb8f93635af284f,g5638,2
mubawab.ma:content:c3f4c4a445bbc31cbb7b3620,g5639,2
mubawab.ma:native:8324726,g5640,1
mubawab.ma:content:3f7d12bfb40e3d2ee55fb9ef,g477,0
mubawab.ma:content:fd40db4e95e0af56c36dae16,g5642,0
mubawab.ma:content:fd056c92592a91c62f45a874,g5643,4
mubawab.ma:content:aba942e249fd171bf51c3a9d,g5644,3
mubawab.ma:content:3b144e06e9b4fafc8ccc5a1e,g155,1
mubawab.ma:content:64f14d6f19146f06db14ffb4,g66,1
mubawab.ma:native:8329356,g1948,4
mubawab.ma:content:b9332583436088cbe40548e9,g5652,2
mubawab.ma:content:72d6e5fe814c3c66ce227a44,g5653,1
mubawab.ma:content:c258db6fc57f5eb41bbd5c6b,g5655,0
mubawab.ma:content:55c54b2926021a77b88831e7,g5656,0
mubawab.ma:content:d5ecf45a050308b492e6585e,g5658,1
mubawab.ma:url:39dfc95979a08bd38a60e0ab,g3125,4
mubawab.ma:content:9b777708b8a4dfd406af0566,g5662,3
mubawab.ma:native:8406350,g1950,3
mubawab.ma:native:8275826,g5668,0
mubawab.ma:native:8346512,g5669,2
mubawab.ma:content:e88c0d41b2bb25a298acb02b,g5670,0
mubawab.ma:native:8365923,g818,2
mubawab.ma:content:f0f26c6281b625c0fac17747,g827,4
mubawab.ma:content:9b1a4c2ba95e7e3ff276442f,g5673,4
mubawab.ma:content:a00918205b6b53a609754b62,g5674,3
mubawab.ma:native:8370319,g2731,1
mubawab.ma:native:8293000,g1406,4
mubawab.ma:native:8251314,g371,2
mubawab.ma:native:8260423,g2715,0
mubawab.ma:content:99ff21116022e9fd33a4fb9d,g5683,2
mubawab.ma:content:e3c4f3e45cfe739f9c516350,g5686,1
mubawab.ma:content:fae8a68ba0ee5850c3dc6924,g5688,0
mubawab.ma:content:ea4776aae0c3ecf6b10208ff,g5691,4
mubawab.ma:content:f6d0818c4c669e8e2c2bc3c1,g292,0
mubawab.ma:content:3c384e3ae8c327e0fd8bc24e,g690,4
mubawab.ma:native:8362157,g222,0
mubawab.ma:content:9b8ffa60d747f51a30e88902,g604,0
mubawab.ma:content:b30a9d5bd44259b3cea56681,g5700,3
mubawab.ma:native:8333284,g5702,2
mubawab.ma:content:7724c0007d18895da29e2b38,g5703,1
mubawab.ma:content:6953326a5a32ce929d131bf1,g507,2
mubawab.ma:content:16c9da5970e026d19ebb2c30,g5707,0
mubawab.ma:native:8150042,g5709,1
mubawab.ma:content:11279c65e4837e054f6a7265,g417,3
mubawab.ma:content:2ff2d1bed93eff2c4c5188ef,g5714,3
mubawab.ma:native:8382796,g5717,4
mubawab.ma:content:04bf7f4f0338b314aaee1bc9,g48,2
mubawab.ma:content:5469831724a7adedf97b72b0,g5719,3
mubawab.ma:content:0bc776be369d91a88e65abe5,g5720,2
mubawab.ma:native:8262535,g4260,0
mubawab.ma:content:86fed35f3bf48aed4a7d61a3,g938,2
mubawab.ma:content:cd8a4ff5a9d39114b7666acb,g5724,1
mubawab.ma:content:31c4d5eb41576fad269c8b47,g5726,0
mubawab.ma:native:8374721,g5727,4
mubawab.ma:content:818ce1db6c506d7b87961794,g5728,3
mubawab.ma:content:dcde36bb0a070d58e5c7d0e0,g1591,2
mubawab.ma:content:5bf4d3762344a1c779a008ff,g5733,2
mubawab.ma:native:8355952,g5734,1
mubawab.ma:content:f255b95bbb803a00b0609500,g5735,0
mubawab.ma:content:d06e9cf75e8dcc4b9c1bda66,g3827,4
mubawab.ma:native:8381849,g2389,2
mubawab.ma:content:d4bb49beaefda216c9858a08,g5738,4
mubawab.ma:content:4f25f81af03ef8cf8e9f5d1c,g5740,3
mubawab.ma:content:e66575010e6d303d5c0246be,g5750,2
mubawab.ma:content:69beafa799a99caf6930aee4,g5751,1
mubawab.ma:content:eb558519c91c7b3da15451bf,g4228,1
mubawab.ma:content:c1538d2307478dc441fa14b7,g5754,0
mubawab.ma:content:493aa06c72eb53ec39310159,g5755,4
mubawab.ma:content:fbca026fcf07f40e287101e3,g5756,3
mubawab.ma:content:854a04621e01e865c584e10c,g5757,2
mubawab.ma:content:467de2cb2554d11e48dac86b,g5760,1
mubawab.ma:content:b2f5020f6ae9e76bd351e6ac,g5761,0
mubawab.ma:content:64faf710d036ecab67d37874,g5762,1
mubawab.ma:content:e76993a60810ad97ac99fccd,g5764,0
mubawab.ma:content:eff944223a239fc0431a5f32,g5479,2
mubawab.ma:native:8044037,g4238,2
mubawab.ma:content:04e7d5b5e8070a2f5c6f0c5a,g3471,2
mubawab.ma:content:f55d592841dc6925178a1e1c,g5771,3
mubawab.ma:content:b43cf0405eebf61b0c2a8d26,g3667,1
mubawab.ma:native:8398850,g5773,2
mubawab.ma:content:8d39b61d354641001333b27c,g5777,1
mubawab.ma:content:e99dcb6b33450064c57c924f,g5778,0
mubawab.ma:content:aa46895cc4a7ab96396b0e26,g1093,1
mubawab.ma:content:0954c98c2ac830fcb74b557f,g2166,4
mubawab.ma:content:574ae3523b913c348b722bb3,g5781,4
mubawab.ma:native:8360434,g5782,3
mubawab.ma:content:90c7038f33d81d11907f9ee2,g5547,2
mubawab.ma:native:8383463,g5789,2
mubawab.ma:content:20e9c03c9cec853d18704003,g2094,4
mubawab.ma:content:8800ce1ff05a6c93d2bc2834,g5792,1
mubawab.ma:native:8261686,g5793,0
mubawab.ma:content:530756dae785d2e7f27d68cd,g3812,0
mubawab.ma:native:8339247,g4309,1
mubawab.ma:content:0ab388a3cb0dcd233256fb52,g5799,4
mubawab.ma:content:b3877a25ff8f391e14ea64c4,g5800,1
mubawab.ma:content:ce9a2af3122ba5aeb07a73a1,g5803,0
mubawab.ma:content:e2a595ad8b14289131e23707,g5805,4
mubawab.ma:content:0ffff9d9d5edc34bc889c27d,g5806,4
mubawab.ma:content:282e5a7671aa373e31e7ad3d,g303,1
mubawab.ma:content:bbadfc87b73fdc73e8a09cb0,g5808,3
mubawab.ma:content:c8744ca47ec5264d7da5338f,g5811,2
mubawab.ma:content:caf8bdff6be07a78836606e2,g5812,3
mubawab.ma:content:0e4f8cf1770cfeac74de64fc,g1475,4
mubawab.ma:native:8298231,g1631,2
mubawab.ma:native:8092802,g5817,2
mubawab.ma:native:8339120,g5818,1
mubawab.ma:content:42e9311fc2e0be8c2e813906,g214,4
mubawab.ma:native:8362103,g2464,3
mubawab.ma:content:993ff1f2f5e9a1e9a5ab1e87,g1643,0
mubawab.ma:content:5206c6ca5a069125e9d82d08,g5824,4
mubawab.ma:content:0a2d723653820f20d920085f,g5825,3
mubawab.ma:native:8264417,g3666,4
mubawab.ma:content:641f6ba3cb393730a26edf8a,g5302,3
mubawab.ma:content:f01f1b5d46a8bc7df864df8e,g5829,2
mubawab.ma:content:7f1d223a0af8d63c9972c751,g473,3
mubawab.ma:content:9241668de4ca287d2358c898,g5831,1
mubawab.ma:native:8407801,g292,0
mubawab.ma:native:8358434,g5834,0
mubawab.ma:content:62bce3a4e91aa6f021c381af,g5836,4
mubawab.ma:content:bfe323fac32eae18f6427ffa,g885,2
mubawab.ma:content:f427fe66c41b45a80eb9006a,g5838,3
mubawab.ma:content:d652e636c7126615c7c56f4b,g287,4
mubawab.ma:content:79cfd3e05b246abd290e9a4f,g5843,1
mubawab.ma:native:8378687,g1794,1
mubawab.ma:content:afa9c3c6e5d071a0d53615dc,g5846,2
mubawab.ma:native:8230458,g5848,1
mubawab.ma:content:692dff25f5c2b9bc29ce036c,g5850,4
mubawab.ma:content:89a1850e24db568b8140b944,g5851,0
mubawab.ma:content:f7f76daaeb2afd9a735cfb2f,g5853,3
mubawab.ma:content:5b3a4ad2bfdba669f7d35d86,g5859,2
mubawab.ma:content:e073c965f8354ada5ead59e5,g5861,1
mubawab.ma:content:31c9c642e2a165539a8ddac4,g5865,3
mubawab.ma:content:165e1c4d82842f0c41b54554,g2715,0
mubawab.ma:content:f65540e4d424b2e1c6ba7b1d,g5867,0
mubawab.ma:native:8274599,g5868,4
mubawab.ma:content:5231a9fd9f2e693e9f431d08,g5869,3
mubawab.ma:content:3b21e095c4bc632cb0e43963,g4788,3
mubawab.ma:content:862c9272e7c5b021c0e92389,g5872,2
mubawab.ma:content:56239634ef3a6e1cc15e06fb,g5873,1
mubawab.ma:url:df1da78591c63e0c281d5101,g5875,2
mubawab.ma:native:7891443,g4635,1
mubawab.ma:content:aed9d06f5b292fd0b566aad9,g5878,0
mubawab.ma:content:4ee70501fc0eed7d5176965c,g5879,4
mubawab.ma:content:1ebbe460e303b2f2711f556d,g5880,3
mubawab.ma:content:c8e5ccc278e01feab2b9e5eb,g2848,3
mubawab.ma:native:8356058,g5883,2
mubawab.ma:content:29797ad292c5690dca9cf265,g2291,2
mubawab.ma:content:3f4ad17ec15847a30a28e72c,g5887,1
mubawab.ma:content:f3f754ec63da29e3ee112a3d,g5888,1
mubawab.ma:content:47920310d45dcea0b7b57c95,g5889,0
mubawab.ma:content:ad820e889b9cf5313dc71be4,g5014,0
mubawab.ma:content:9dd6b64d6fe5b8b8e5726aff,g5891,4
mubawab.ma:url:6b0ea772c8b8690b90411d32,g5893,3
mubawab.ma:url:df3f82928cea821bb11cade6,g5894,2
mubawab.ma:content:b5d4927ae3f5c18a943a2baf,g2731,1
mubawab.ma:content:e20c4dd6f03d75326e19145c,g5898,1
mubawab.ma:content:65b39b45fdc03fddb7f09d16,g406,2
mubawab.ma:native:8268460,g281,4
mubawab.ma:content:8111720e56262676c719908a,g87,2
mubawab.ma:content:241e7ec05664c4542f15612a,g5903,3
mubawab.ma:native:8350577,g5104,3
mubawab.ma:content:c27be7be2c5664082080633e,g4923,2
mubawab.ma:content:bc7d8099f605a27dc512b346,g5910,1
mubawab.ma:content:b6f99df3d8258e198e2e3243,g2652,3
mubawab.ma:content:1cbc6153b04cbfb20634b85c,g5912,0
mubawab.ma:content:8530be7c17057d6a62915a07,g5913,4
mubawab.ma:content:de38d79179467f49f649de4c,g5117,1
mubawab.ma:content:7114abdaa2819d97415f45fd,g1729,1
mubawab.ma:content:8747ee95eaf69de4f9d84572,g5921,4
mubawab.ma:url:c35dcb432406d447d1adf9b3,g5924,3
mubawab.ma:native:8320222,g5925,2
mubawab.ma:content:0c69ec4a704f1525079ed9b4,g5927,1
mubawab.ma:content:0a641989c12541c3574b2f20,g2150,0
mubawab.ma:content:f53c8e9f1b601cba70e67bcc,g1239,3
mubawab.ma:content:d46563dafc1c1ca6590b9e76,g5930,0
mubawab.ma:native:8339121,g5165,0
mubawab.ma:content:1d5171b8911ea64e0a2b35fa,g5934,4
mubawab.ma:content:a9dae2235bf1fcc110509a9a,g5935,3
mubawab.ma:content:b33cad83f7c9b1a2e2797e36,g5938,2
mubawab.ma:native:7750664,g5939,3
mubawab.ma:content:9228b09b12c1df7a08bbaf61,g1422,0
mubawab.ma:content:f3d3a77b8649357019781c9b,g5943,0
mubawab.ma:native:8277444,g2256,0
mubawab.ma:native:8341552,g587,1
mubawab.ma:content:6c2d42827df8ec1074b0310a,g4759,1
mubawab.ma:native:8251150,g974,3
mubawab.ma:native:8261569,g5952,4
mubawab.ma:content:f7e135160bd3dfa0abe2656d,g5953,3
mubawab.ma:content:a6a995d01a79ac17fa432f14,g89,0
mubawab.ma:content:e63caa67c06ec3bd2c8a64fd,g5955,2
mubawab.ma:content:7e4f73aa43a678dbcb42850c,g5956,2
mubawab.ma:content:77ef2aecfa87c42685a362dc,g5957,1
mubawab.ma:content:d6d40f2ed37b45515a8683e8,g5958,0
mubawab.ma:content:94b323765e02b02a52d461bb,g5959,4
mubawab.ma:native:8095691,g1486,2
mubawab.ma:content:e02a398b1d7ca4aaf1bb65b1,g5961,3
mubawab.ma:content:457cbf134883ee1c4fbdb62b,g542,4
mubawab.ma:native:8358991,g3204,0
mubawab.ma:content:b8a7da915b4cb34f1c8e8405,g5969,2
mubawab.ma:content:0f465def9be88fadafbb1330,g5970,4
mubawab.ma:content:bb2fd074e48647166f4249e8,g5971,1
mubawab.ma:native:8107768,g5972,0
mubawab.ma:content:cb9cd54bb52dbfd16f79243f,g5974,1
mubawab.ma:native:8406898,g1435,3
mubawab.ma:content:202a37542db5ae117c472bfa,g5977,4
mubawab.ma:content:4f5bb0c5ac541ab2fbc717d7,g5978,3
mubawab.ma:content:e6ca40dfe4cd0f8553c4dc5d,g5981,2
mubawab.ma:content:00717a1fd7c6013bbfb54122,g5982,1
mubawab.ma:native:8089587,g3732,2
mubawab.ma:content:b03420fda7a76b8648a72902,g2514,4
mubawab.ma:content:4086c663018a61a0e26f8e88,g5987,0
mubawab.ma:content:61fbdce7b5295c0b753dee39,g5988,4
mubawab.ma:content:f4ce56475d4856a8f5c249b1,g5989,3
mubawab.ma:content:1ca032444701e0d6f484b2ca,g5990,2
mubawab.ma:content:d661a418062644fbc504e850,g5992,1
mubawab.ma:content:e12ad984736f46092e658d7c,g4122,2
mubawab.ma:content:c3e85867cd6e29324e8841df,g209,0
mubawab.ma:content:9140580dc59516ec54cbf34b,g5997,0
mubawab.ma:native:8334841,g4109,1
mubawab.ma:content:6a0c5810657ae1daf6252bd3,g5999,4
mubawab.ma:content:37a5e0e8a6b305051d0100e5,g6000,3
mubawab.ma:content:8f489daca8ae01f1c715b889,g6002,2
mubawab.ma:content:48bba5bbe332672c972066d6,g6003,1
mubawab.ma:native:8314938,g6004,0
mubawab.ma:content:9b387e65ff9e39a8dc7461ff,g6005,4
mubawab.ma:content:f82e270bbd71a454b5535861,g6006,4
mubawab.ma:native:8337291,g6007,3
mubawab.ma:native:8325858,g326,0
mubawab.ma:native:8330269,g6011,3
mubawab.ma:content:ccd5656dba21273787119e89,g60,0
mubawab.ma:native:8350906,g5078,0
mubawab.ma:content:364603c37be83402d805aa95,g6015,2
mubawab.ma:content:dbe793424e7ad55b56bc2922,g6016,1
mubawab.ma:content:ebc3a50fabacfee7bbdc34c4,g6023,2
mubawab.ma:native:8162074,g6029,0
mubawab.ma:native:8260922,g2294,0
mubawab.ma:content:b4811ffc8a0188ec1b5a558b,g6033,4
mubawab.ma:native:8383546,g2566,1
mubawab.ma:content:6cad17ca7f990fbf518d7d29,g6036,3
mubawab.ma:content:244fc1c3af9979ffc43ac421,g6037,1
mubawab.ma:content:5aba42f75a8eab65af418d9a,g6038,2
mubawab.ma:content:44bd75ab96576bc154842ece,g6039,1
mubawab.ma:native:8368320,g6040,4
mubawab.ma:content:366c41ad70ca7cf3fc0ba0a1,g6041,0
mubawab.ma:content:2b6df0fd66325231736d7fd8,g27,1
mubawab.ma:content:b45a83fc46bdce23bcb66c8d,g6045,4
mubawab.ma:content:c9ed8f1cda8125fb1f7aff8e,g6046,3
mubawab.ma:content:4a3691311e0790c8bc71dd2c,g6050,2
mubawab.ma:content:27db212f0003df6672e6ab7c,g6051,2
mubawab.ma:content:d70a0eef797854183e952929,g6052,1
mubawab.ma:content:f474fe12fd64fbb1624456d8,g6053,0
mubawab.ma:content:f86e3eae9bf9e6313dbd64d1,g5124,4
mubawab.ma:content:351c9c19c442e74e53459096,g6057,1
mubawab.ma:url:6f3396c039ace4a99b76a162,g1387,4
mubawab.ma:content:c90d318e99f58e4764aa2d03,g6059,4
mubawab.ma:content:68acc874a7777c0fc7e30427,g6060,3
mubawab.ma:url:7c61f7465b0d0e20903fce77,g2491,1
mubawab.ma:native:8301501,g3773,3
mubawab.ma:content:f81cc63cbee3870b33ad75f1,g6066,2
mubawab.ma:content:aa2899e4e043d708534e46d6,g6067,0
mubawab.ma:content:69253e2fe441ae8994060768,g5921,4
mubawab.ma:content:34fbf9da769552bbd1892269,g5422,2
mubawab.ma:native:8367887,g6073,1
mubawab.ma:content:133f4d197baa634cf7c1994d,g3616,2
mubawab.ma:native:8266992,g1676,2
mubawab.ma:content:134e8a777ddddca9e9536621,g6077,0
mubawab.ma:native:8235880,g6078,4
mubawab.ma:content:53f6059a3cee7e2d28b1f0c3,g6079,3
mubawab.ma:native:8261273,g6080,1
mubawab.ma:content:7ce1157fdd4f97072e6bd229,g6082,0
mubawab.ma:content:18bea147f5e98f2e9497d8a6,g6085,4
mubawab.ma:content:dcf7ec75218fe12be19bbd8b,g6086,3
mubawab.ma:content:7485c0c1a2f3b547b016856d,g6088,2
mubawab.ma:content:abff7e7079186432e239a37a,g975,3
mubawab.ma:content:a94eea6e3fc3c8eb9d4dd28e,g6091,0
mubawab.ma:native:8397027,g6092,4
mubawab.ma:content:139edfccfef4153456baa5b0,g6093,4
mubawab.ma:native:8391269,g6094,4
mubawab.ma:native:8382235,g6095,3
mubawab.ma:native:8273748,g2902,0
mubawab.ma:native:8324272,g1093,1
mubawab.ma:content:5a565c510914510202ed4923,g6101,1
mubawab.ma:content:0c20cc9529f259999673978c,g6103,3
mubawab.ma:content:4ca7ff924965560c87cf2f27,g6105,2
mubawab.ma:content:0ab2cb50eddf444b67ba47e7,g6106,1
mubawab.ma:content:8e44583ae0f740501f1cdca6,g6107,0
mubawab.ma:content:662c750e535912443643ef7b,g6108,4
mubawab.ma:content:5587399008f78947b8334aca,g6109,0
mubawab.ma:native:8168242,g4437,1
mubawab.ma:native:8297909,g6112,4
mubawab.ma:content:3978d75217d1f425aaa9e07e,g343,0
mubawab.ma:content:fab4b9695d2bc73554f69f60,g6115,3
mubawab.ma:content:47b57dfe085caf9e1a92d8fb,g6116,2
mubawab.ma:content:c728b9cd74ca5ac28cd7422b,g6118,1
mubawab.ma:native:8298456,g6119,0
mubawab.ma:content:6107c904b590dca1d7d55e08,g6120,4
mubawab.ma:content:a02fc9176bc82c446d5db584,g87,2
mubawab.ma:content:3f3cf9496923ef203a5905bb,g6123,3
mubawab.ma:native:8380850,g6125,3
mubawab.ma:content:fc33f4469d95751a325b788b,g6126,2
mubawab.ma:content:2a0f399766506e771ecd2079,g6127,1
mubawab.ma:content:e1f39f77f9b839c51b28ec96,g6129,0
mubawab.ma:content:9ede6f89becd9d92d33b0dd9,g6133,4
mubawab.ma:native:8397647,g225,3
mubawab.ma:native:8349532,g711,1
mubawab.ma:content:12720700914befaf12fbb5b3,g6138,3
mubawab.ma:content:63a6cd4ddef8214580b99f1a,g306,2
mubawab.ma:native:8394491,g6143,2
mubawab.ma:content:206e9bfe0fd5eb60b2283177,g6145,1
mubawab.ma:content:aa92361fafd0908a16b56d73,g3018,2
mubawab.ma:content:0aaef4eefdca03941fad103d,g6149,0
mubawab.ma:content:be04d94a8b0e783fa74c5a05,g2606,2
mubawab.ma:native:8280081,g6153,4
mubawab.ma:content:1de5efd48ef8158af9d51016,g6154,3
mubawab.ma:content:23b832c3a607a8af2a9c8501,g1017,2
mubawab.ma:content:5de5977424d7302b1f42e3b3,g6157,2
mubawab.ma:url:83296f1f7bd5fe05aa8fa2c6,g6159,1
mubawab.ma:content:4a9186bbaaaf31bca02d74bd,g6160,0
mubawab.ma:native:8402492,g6165,4
mubawab.ma:native:8315123,g6167,0
mubawab.ma:content:00673e7b3c0b6a43a575daea,g6168,3
mubawab.ma:content:c0e5fae3157347f829e3b714,g333,3
mubawab.ma:content:bd09ed94d85111e4f62c467d,g6170,1
mubawab.ma:url:8a6d3bf1812481ae7424fde9,g1086,2
mubawab.ma:content:fc9111b002aee98a0b29a3ca,g5121,0
mubawab.ma:content:70ddf33b6075af2b619bd25c,g6175,0
mubawab.ma:native:8398984,g6179,4
mubawab.ma:content:3d251cc09d2dd5698ff7f625,g6180,3
mubawab.ma:content:2991e598ab82eae3dca966a2,g6181,3
mubawab.ma:content:a2b0000b47dce48d89126a70,g6185,3
mubawab.ma:content:3c53bb4af8ea9db5aa1262d7,g6187,2
mubawab.ma:native:8236400,g2219,1
mubawab.ma:native:8373805,g786,2
mubawab.ma:content:33a0fc2225f06f2c08a0814c,g6191,1
mubawab.ma:content:3a27831cbf820f6fa9e0d700,g6198,0
mubawab.ma:content:bbc903af73f751e4e99c5eb5,g6201,3
mubawab.ma:content:be351994a2b12088ad606b3f,g6204,2
mubawab.ma:native:8264202,g6206,1
mubawab.ma:content:02b0123cd5011b1ef81f4ce0,g6207,0
mubawab.ma:content:7cfcd97dc551ce909800f922,g6208,4
mubawab.ma:native:7838722,g6210,2
mubawab.ma:content:903da4c632c72b36a13e758d,g6211,3
mubawab.ma:content:d15a666abe390ff5efcf8172,g6212,2
mubawab.ma:content:1f85849825fe1845bd12e8d2,g4913,1
mubawab.ma:content:a48fe17d2e2a258359c35ebb,g2922,2
mubawab.ma:content:c2d6f35c65f5ff7a2131f042,g6218,1
mubawab.ma:content:517f0d829a5393f3a66a8605,g6221,0
mubawab.ma:content:cbe87e1c201e16a730efcd95,g477,0
mubawab.ma:content:81bf50a52e53ff749df1ed75,g6223,4
mubawab.ma:native:8395953,g4568,3
mubawab.ma:content:3a685f645e4971f05452d12c,g6225,3
mubawab.ma:content:296739a30a5d6ece3aefed56,g6226,2
mubawab.ma:content:ee4eaa9d52ba9a7acc414f06,g3616,2
mubawab.ma:native:8380501,g6228,1
mubawab.ma:content:77cf7b1091d931bb4eef93de,g1884,4
mubawab.ma:content:be765a395b8581b1813de820,g1265,2
mubawab.ma:native:8365028,g6233,4
mubawab.ma:content:0956ebab8edcf27f7200353e,g6234,3
mubawab.ma:native:8348350,g6236,1
mubawab.ma:content:ffa4bd4e4f274161a205af76,g2690,2
mubawab.ma:content:c934b4d68f9fbfa95137eaa1,g4361,2
mubawab.ma:content:3b7a94280b34b44aa91d4bb1,g6239,2
mubawab.ma:content:1d14fae82e0cbc58f803076a,g6241,0
mubawab.ma:native:8273705,g4387,1
mubawab.ma:content:543967a384ffa817d043f11b,g6244,4
mubawab.ma:native:7822256,g6246,0
mubawab.ma:content:0e73c8fbf9932ec0b1a51a92,g6249,3
mubawab.ma:content:28219985813d37c5f60ac9b6,g6250,2
mubawab.ma:content:6b7428a63adb94df6b2d337d,g733,1
mubawab.ma:content:73f6bbe1d7f4f75e9384a288,g3419,0
mubawab.ma:content:e5a9a6a84902667f5a25776e,g1123,1
mubawab.ma:content:166ad32934cdc1b808c0f58e,g6257,1
mubawab.ma:content:4514afb6f33d8428bdf14337,g1422,0
mubawab.ma:content:47302e77f86d06cd760183ba,g6259,0
mubawab.ma:native:8395410,g6260,3
mubawab.ma:content:18c68b8adfff2e7f97b4a6b3,g6262,2
mubawab.ma:native:8132746,g4871,2
mubawab.ma:content:2701f628f2dffb017bbb7498,g6265,1
mubawab.ma:native:8128941,g6267,4
mubawab.ma:content:4f89d3a56eb388775b3ba188,g6040,4
mubawab.ma:native:8388738,g6269,0
mubawab.ma:content:0a969d1e238db5b16f05f5ba,g1077,0
mubawab.ma:content:34f79319377b1867ec11a610,g4772,4
mubawab.ma:content:e3db6f5bb84a31241103e11d,g695,4
mubawab.ma:content:d66619c795b1bec292cbfe13,g6276,3
mubawab.ma:content:412bd9b4a0fef969ee914dc3,g6278,2
mubawab.ma:native:8225910,g5658,1
mubawab.ma:content:e4b102414b97982415788250,g6285,1
mubawab.ma:content:90dd4b8c261318bcdd4a91c6,g6287,0
mubawab.ma:content:3f83a099b64b1e2e28f7f69c,g6288,2
mubawab.ma:content:a2a58c76e25ffbb695fb24c0,g3633,1
mubawab.ma:native:8346375,g4020,0
mubawab.ma:content:cbf50acce013a6f17637d7cb,g1284,4
mubawab.ma:content:7fd492d435edccbd7b750014,g6295,4
mubawab.ma:content:21a020bbb20220b7d2edf663,g6298,3
mubawab.ma:native:8391275,g6299,3
mubawab.ma:content:7b2960a0be14ffc0474e824f,g6301,2
mubawab.ma:content:c8f61796fb2a12dba4f7c758,g563,4
mubawab.ma:content:0105823c58156a7be295ed6a,g6306,2
mubawab.ma:content:f91e69133c9b80f5adfc032f,g6308,1
mubawab.ma:content:302ddfe9b4019efd5b8af366,g6310,0
mubawab.ma:content:2de1f82de295e2566aa82c1c,g6311,4
mubawab.ma:native:8320384,g2763,0
mubawab.ma:content:98243405fbb59db64fd80be7,g6314,3
mubawab.ma:native:8261721,g6316,2
mubawab.ma:content:76136738057812c039dc940a,g6318,1
mubawab.ma:native:8401867,g6320,4
mubawab.ma:content:42be613210082a8845433a05,g6321,3
mubawab.ma:content:c1840ce45f34bb8bf6a20f8b,g890,0
mubawab.ma:content:7f586b349e9dd778f4dea05d,g6325,2
mubawab.ma:content:cffc6584672879f2942349b3,g6327,1
mubawab.ma:native:8200326,g6329,0
mubawab.ma:content:d465feb5d3e3462a40117d4e,g6330,4
mubawab.ma:content:79b6289a89185be09a140e90,g6331,3
mubawab.ma:content:d55a18afbc23f087b6ab1eef,g6332,2
mubawab.ma:content:8d6be671160c2e98c7500a8a,g6336,1
mubawab.ma:content:00070999dc4991bdaa028b6e,g6337,0
mubawab.ma:content:4291bd152aeb05d7f116d4c7,g1706,1
mubawab.ma:content:4a4e8e6d3575f678bff234ef,g6339,4
mubawab.ma:content:988734601c871b6fb8ee6d7c,g1261,3
mubawab.ma:native:8389065,g6341,2
mubawab.ma:native:8389856,g1487,2
mubawab.ma:native:8390762,g6345,1
mubawab.ma:content:9b18eb0141c2b8c68e9ce09a,g6346,0
mubawab.ma:content:edb6b94cee20ce2f90fd8052,g6349,4
mubawab.ma:content:9f31a8ca4a8a287aa84b6fe1,g2986,1
mubawab.ma:content:e8445629001b5ffbd9e5db32,g392,0
mubawab.ma:content:298d02f7beb661c38bf5ff19,g6352,3
mubawab.ma:native:8238324,g6355,4
mubawab.ma:content:f48bd179b561e68c4db1e2ff,g6357,3
mubawab.ma:content:0ad8e03b1dd19937511fa759,g6358,2
mubawab.ma:content:f22c6d808b4f52d15edc4616,g6360,1
mubawab.ma:content:62342b8f24eedab9d1dd0994,g6361,0
mubawab.ma:content:0d68441ebea1e3f5b2fae2d5,g6362,4
mubawab.ma:content:568b683474de47bc5b06d4cd,g6364,2
mubawab.ma:content:a21d11d8436c70bf6ea6bbc2,g4297,0
mubawab.ma:content:cfb48ee411d0f2fca7053e04,g6369,3
mubawab.ma:native:8342739,g6372,1
mubawab.ma:native:7903929,g6373,0
mubawab.ma:content:8f67d1b3f7ec979ac17bda23,g6374,4
mubawab.ma:content:d399d9f19a09be0229eaa90a,g6376,3
